array_path,enum_table,value,occurrence_count
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE PUMP KIT-WW,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE PUMP KIT-WW.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE REMOTE KIT-US,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE REMOTE KIT-WW,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE RF GENERATOR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE RF GENERATOR.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE SYS -GENERATOR-JPN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE SYSTEM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTABLATE SYSTEM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTSET GHV GENTAMICIN 40G,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTSET GHV GENTAMICIN 40G.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTSET GMV 40G US EO.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTSET HV BONE CEMENT 40G,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTSET HV BONE CEMENT 40G.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SMARTTOUCH SF CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SNARE (MANUFACTURER/TYPE UNK).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SNAREMASTER PLUS SD-400U-10,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SNAREMASTER PLUS SD-400U-10.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR POSIFL SF (10ML),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR POSIFL SF (10ML).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR POSIFLUSH (10ML).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR SDV (50ML/FTV),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR SDV (50ML/FTV).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR SDV (50ML/VTV),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLOR SDV(50ML/FTV),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOD CHLORIDE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM BICARBONATE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM BICARBONATE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (100ML/BAG),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (100ML/BAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (250 ML/BAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (250ML/BAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (250ML/VAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (500ML/BAG),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (500ML/BAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (50ML/BAG),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR (50ML/BAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR INJ (1000ML/BAG),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLOR INJ (1000ML/BAG).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment," SODIUM CHLORIDE 0.9Z% FLUSH 10 ML, IV PUSH, Q 8HR.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE FLUSH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE INFUSION.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE INJECTABLE SOLUTION 5ML,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE INJECTABLE SOLUTION 5ML.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE SOLUTION,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE SOLUTION.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE SOLUTIONA,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SODIUM CHLORIDE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOFIA 6 FR DISTAL ACCESS CATHETER (MICROVENTION),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOFIA EX ((NON-STRYKER).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOFIA EX (NON-STRYKER).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment," SOFIA2 INSTRUMENT, SN: (B)(6).",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment," SOFIA2 INSTRUMENT, SN: UNKNOWN",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment," SOFIA2 INSTRUMENT, SN: UNKNOWN.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOFIA¿ 21 CATHETER (MICROVENTION).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOFIA¿ 6F INTERMEDIATE CATHETER (MICROVENTION).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOFIA¿ 6F INTERMEDIATE CATHETER (TERUMO).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLFENIKIN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLIFENOCIN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLIFENOCIN ,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLITAIRE 4MM STENT (NON-STRYKER).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLITAIRE 4X30 STENT (MEDTRONIC),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLITAIRE 6X30MM STENT (MEDTRONIC),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLITAIRE¿ STENT RETRIEVER (MEDTRONIC),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLITARE AB STENT,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLU-CORTEF ACTOVIAL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLU-CORTEF SDV (2ML).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLULACT INFUSION.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOLUTION SET 2R8875,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SONOTIP PRO CONTROL 19G (MEDI-GLOBE),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOTALOL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ECO GE 10F CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ECO GE 8F CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ECO GE 8F CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ECO SMS 10F CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ECO SMS 8F CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ECO SMS 8F CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOUNDSTAR ICE CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SOY ISOFAVONES,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPARTACORE PERIPHERAL GUIDE WIRE (ABBOTT),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETIC LLD EZ IN RV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETIC LLD EZ LEAD LOCKING DEVICES,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 11F SUB-C TIGHTRAIL DILATOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 11F TIGHTRAIL DILATOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 11F TIGHTRAIL DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 11F TIGHTRAIL LONG DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 11F TIGHTRAIL SUB-C DILATOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 11F TIGHTRAIL SUB-C DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 12F GLIDELIGHT LASER SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 13F TIGHTRAIL DILATOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 13F TIGHTRAIL DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 13F TIGHTRAIL SUB-C DILATOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 14F GLIDELIGHT LASER SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 14F GLIDELIGHT LASER SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 16F GLIDELIGHT LASER SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 16F GLIDELIGHT LASER SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 9F TIGHTRAIL DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS 9F TIGHTRAIL SUB-C DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS CVX-300 EXCIMER LASER SYSTEM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS CVX-300 EXCIMER LASER SYSTEM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS CVX=300 EXCIMER LASER SYSTEM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS GLIDELIGHT LASER SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LARGE VISISHEATH DIALTOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LARGE VISISHEATH DILATOR SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LARGE VISISHEATH DILATOR SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LEAD LOCKING DEVICE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LEAD LOCKING DEVICE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LEAD LOCKING DEVICES,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LEAD LOCKING DEVICES.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD #1 LEAD LOCKING DEVICE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD #2 IN RA LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD #2 IN RA LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD #2 IN REDUNDANT RV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD #2 LEAD LOCKING DEVICES,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD E IN LV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD E WITHIN LV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ ATTEMPTED IN RV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ IN ACTIVE RV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ IN RA LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ IN RA LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ IN RV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ LEAD LOCKING DEVICE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ LEAD LOCKING DEVICE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ LEAD LOCKING DEVICES,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment, SPECTRANETICS LLD EZ LEAD LOCKING DEVICES.,-
